product_id,brand,product_name,category,review_count,avg_rating,repurchase_rate,photo_review_rate,profile_review_rate,review_confidence,review_signal_score,rating_signal_score,repurchase_signal_score,confidence_signal_score,review_signal_reason
prod_oy_a000000248200,유세린,[2700만개 판매] 유세린 하이알루론 3X 나이트크림 50ml 기획 (+나이트크림7ml*2),cream,2254,4.807,0.1118,0.1850,0.2906,high,65.23,90.35,11.18,100.00,"평균별점 4.807, 리뷰 2254건, 재구매율 0.1118, 프로필라벨율 0.2906"
prod_oy_a000000217326,에스트라,[7월 올영픽] (50%용량증정) 에스트라 아토베리어365 세라-히알 속수분 앰플 30ml 기획 (+15ml),serum,2249,4.807,0.1227,0.1329,0.3419,high,65.19,90.35,12.27,100.00,"평균별점 4.807, 리뷰 2249건, 재구매율 0.1227, 프로필라벨율 0.3419"
prod_oy_a000000225602,차앤박,[1+1/유리알속광] 차앤박 프로폴리스 에너지 액티브 앰플 30ml 더블기획(2개입),serum,2233,4.897,0.1979,0.1205,0.2588,high,68.62,94.85,19.79,100.00,"평균별점 4.897, 리뷰 2233건, 재구매율 0.1979, 프로필라벨율 0.2588"
prod_oy_a000000198320,에스트라,[올영 어워즈 1등 크림] 에스트라 아토베리어365 크림 80ml,cream,2212,4.833,0.0854,0.1035,0.2681,high,64.49,91.65,8.54,100.00,"평균별점 4.833, 리뷰 2212건, 재구매율 0.0854, 프로필라벨율 0.2681"
prod_oy_a000000158038,아비브,[채서안PICK/보습탄력] 아비브 부활초 크림 뉴트리션 튜브 75ml 기획 (+30ml 추가 증정),cream,2207,4.760,0.1260,0.1735,0.2750,high,64.03,88.00,12.60,100.00,"평균별점 4.760, 리뷰 2207건, 재구매율 0.1260, 프로필라벨율 0.2750"
prod_oy_a000000250476,에스네이처,[1등 화잘먹 수분세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 리필기획 (+50ml 리필+발렌 하트 거울),serum,2169,4.758,0.0931,0.1111,0.3029,high,62.83,87.90,9.31,100.00,"평균별점 4.758, 리뷰 2169건, 재구매율 0.0931, 프로필라벨율 0.3029"
prod_oy_a000000189248,바이오힐보,[수분진정] 바이오힐보 판테셀 리페어시카 크림 50ml (단품/리필기획),cream,2158,4.773,0.1928,0.1650,0.3536,high,66.03,88.65,19.28,100.00,"평균별점 4.773, 리뷰 2158건, 재구매율 0.1928, 프로필라벨율 0.3536"
prod_oy_a000000199701,바이오힐보,[카디비PICK|탄력보습] 바이오힐보 프로바이오덤 3D리프팅 크림 50ml [단품/기획],cream,2147,4.858,0.1169,0.1421,0.2729,high,66.22,92.90,11.69,100.00,"평균별점 4.858, 리뷰 2147건, 재구매율 0.1169, 프로필라벨율 0.2729"
prod_oy_a000000222882,한율,[1+1] 한율 트러블 진정 쑥시카 수분 크림 기획 (55ml+55ml),cream,2146,4.804,0.1207,0.1407,0.3183,high,65.02,90.20,12.07,100.00,"평균별점 4.804, 리뷰 2146건, 재구매율 0.1207, 프로필라벨율 0.3183"
prod_oy_a000000249421,마몽드,[화해1등/100ml대용량] 마몽드 카밍샷 아줄렌 흔적수분앰플 50ml 더블기획,serum,2116,4.616,0.1158,0.0983,0.3043,high,59.26,80.80,11.58,100.00,"평균별점 4.616, 리뷰 2116건, 재구매율 0.1158, 프로필라벨율 0.3043"
prod_oy_a000000145579,라운드랩,[속수분크림] 라운드랩 자작나무 수분 크림 80ml 기획 (+20ml),cream,2061,4.607,0.0694,0.1116,0.1815,high,57.60,80.35,6.94,100.00,"평균별점 4.607, 리뷰 2061건, 재구매율 0.0694, 프로필라벨율 0.1815"
prod_oy_a000000254065,VT,[포켓몬 에디션] VT 피디알엔 에센스 100 30ml 더블 기획 (+포켓몬 장바구니 키링),serum,2049,4.871,0.2465,0.1284,0.4661,high,70.00,93.55,24.65,100.00,"평균별점 4.871, 리뷰 2049건, 재구매율 0.2465, 프로필라벨율 0.4661"
prod_oy_a000000251468,피지오겔,피지오겔 DMT 페이셜 로션 200ml 기획 (+토너 50ml),lotion,2038,4.860,0.0711,0.1477,0.2728,high,65.41,93.00,7.11,100.00,"평균별점 4.860, 리뷰 2038건, 재구매율 0.0711, 프로필라벨율 0.2728"
prod_oy_a000000156315,바이오더마,[온라인 단독기획]바이오더마 하이드라비오 세럼 더블기획(40ml+40ml),serum,2029,4.793,0.1868,0.1395,0.2479,high,65.68,89.65,18.68,100.00,"평균별점 4.793, 리뷰 2029건, 재구매율 0.1868, 프로필라벨율 0.2479"
prod_oy_a000000236996,샤이샤이샤이,[단독기획/화잘먹 대란템] 샤이샤이샤이 리포좀 리페어 밀키 크림 50ml 기획 (+15ml),cream,2011,4.801,0.2287,0.1537,0.3690,high,67.48,90.05,22.87,100.00,"평균별점 4.801, 리뷰 2011건, 재구매율 0.2287, 프로필라벨율 0.3690"
prod_oy_a000000144177,미샤,미샤 비타씨플러스 잡티씨 탄력 앰플 40ml,serum,2000,4.697,0.1555,0.1595,0.2355,high,62.55,84.85,15.55,100.00,"평균별점 4.697, 리뷰 2000건, 재구매율 0.1555, 프로필라벨율 0.2355"
prod_oy_a000000174016,라로슈포제,라로슈포제 시카플라스트 밤 B5+ 100ml,cream,1986,4.737,0.0554,0.1254,0.2800,high,61.53,86.85,5.54,100.00,"평균별점 4.737, 리뷰 1986건, 재구매율 0.0554, 프로필라벨율 0.2800"
prod_oy_a000000149963,디오디너리,[입문자추천] 디오디너리 레티놀 0.2% 인 스쿠알란 30ml,serum,1969,4.605,0.0721,0.1285,0.3179,high,58.45,80.25,7.21,100.00,"평균별점 4.605, 리뷰 1969건, 재구매율 0.0721, 프로필라벨율 0.3179"
prod_oy_a000000244994,제로이드,제로이드 인텐시브 크림 80ml 기획 (+크림 토너 25ml),cream,1951,4.819,0.0917,0.1312,0.2553,high,64.45,90.95,9.17,100.00,"평균별점 4.819, 리뷰 1951건, 재구매율 0.0917, 프로필라벨율 0.2553"
prod_oy_a000000242718,차앤박,[장벽+보습] 차앤박 더마앤서 배리어 리셋 크림 80ml 기획 (+31ml),cream,1946,4.837,0.1161,0.1721,0.5000,high,67.06,91.85,11.61,100.00,"평균별점 4.837, 리뷰 1946건, 재구매율 0.1161, 프로필라벨율 0.5000"
prod_oy_a000000005336,바이오더마,바이오더마 하이드라비오 세럼 40ml,serum,1928,4.794,0.1924,0.1416,0.2438,high,65.82,89.70,19.24,100.00,"평균별점 4.794, 리뷰 1928건, 재구매율 0.1924, 프로필라벨율 0.2438"
prod_oy_a000000209418,제로이드,[2025 어워즈] 제로이드 인텐시브 크림 80ml,cream,1908,4.794,0.1043,0.1745,0.4041,high,65.19,89.70,10.43,100.00,"평균별점 4.794, 리뷰 1908건, 재구매율 0.1043, 프로필라벨율 0.4041"
prod_oy_a000000232179,메디힐,[장도연 PICK] 메디힐 PDRN 모공 탄력 세럼 40+40ml 더블 기획,serum,1863,4.752,0.1170,0.1235,0.2684,high,63.10,87.60,11.70,100.00,"평균별점 4.752, 리뷰 1863건, 재구매율 0.1170, 프로필라벨율 0.2684"
prod_oy_a000000222703,아누아,[수지 PICK / 수분광채크림] 아누아 피디알엔 히알루론산 100 수분 크림 60mL 기획 (+30mL),cream,1845,4.776,0.2645,0.0873,0.2379,high,66.19,88.80,26.45,100.00,"평균별점 4.776, 리뷰 1845건, 재구매율 0.2645, 프로필라벨율 0.2379"
prod_oy_a000000224147,바이오힐보,[최다증정|기프트] 바이오힐보 프로바이오덤 3D리프팅 스킨케어 3종세트(토너+에멀전+크림),cream,1841,4.904,0.1472,0.1054,0.2868,high,67.79,95.20,14.72,100.00,"평균별점 4.904, 리뷰 1841건, 재구매율 0.1472, 프로필라벨율 0.2868"
prod_oy_a000000146589,아비브,[수분진정] 아비브 어성초 카밍 토너 스킨부스터 200ml,toner,1810,4.712,0.1044,0.1149,0.2635,high,61.63,85.60,10.44,100.00,"평균별점 4.712, 리뷰 1810건, 재구매율 0.1044, 프로필라벨율 0.2635"
prod_oy_a000000219389,마몽드,[화해1등/흔적진정] 마몽드 카밍 샷 아줄렌 흔적 수분앰플 50ml 기획,serum,1805,4.586,0.1352,0.0970,0.2842,high,58.71,79.30,13.52,100.00,"평균별점 4.586, 리뷰 1805건, 재구매율 0.1352, 프로필라벨율 0.2842"
prod_oy_a000000224494,셀라딕스,[조유리 PICK/트러블1등] 셀라딕스 트러블 세범 리밸런싱 131 앰플 30ml,serum,1792,4.741,0.5151,0.0854,0.1624,high,69.85,87.05,51.51,100.00,"평균별점 4.741, 리뷰 1792건, 재구매율 0.5151, 프로필라벨율 0.1624"
prod_oy_a000000232438,아비브,아비브 글루타치온좀 잡티 세럼 비타 드롭 50ml 더블 기획,serum,1772,4.642,0.0638,0.1298,0.2856,high,59.16,82.10,6.38,100.00,"평균별점 4.642, 리뷰 1772건, 재구매율 0.0638, 프로필라벨율 0.2856"
prod_oy_a000000163254,토리든,[단독기획] 토리든 다이브인 저분자 히알루론산 크림 80ml 기획(+크림 20ml 추가증정),cream,1760,4.709,0.1420,0.1489,0.2483,high,62.57,85.45,14.20,100.00,"평균별점 4.709, 리뷰 1760건, 재구매율 0.1420, 프로필라벨율 0.2483"
prod_oy_a000000223625,디오디너리,[각질쓱싹] 디오디너리 글리코릭 애시드 7% 엑스폴리에이팅 토너 240ml,toner,1752,4.664,0.0519,0.1107,0.3602,high,59.71,83.20,5.19,100.00,"평균별점 4.664, 리뷰 1752건, 재구매율 0.0519, 프로필라벨율 0.3602"
prod_oy_a000000226201,아누아,[단독기획] 아누아 TXA 나이아신 흔적 세럼 30ml 2입,serum,1736,4.779,0.3030,0.1584,0.1780,high,67.46,88.95,30.30,100.00,"평균별점 4.779, 리뷰 1736건, 재구매율 0.3030, 프로필라벨율 0.1780"
prod_oy_a000000243499,온그리디언츠,[1등 속광로션/단독기획] 온그리디언츠 스킨 베리어 카밍 로션 이엑스 220ml 기획 (+80ml),lotion,1728,4.843,0.1748,0.1256,0.3802,high,67.34,92.15,17.48,100.00,"평균별점 4.843, 리뷰 1728건, 재구매율 0.1748, 프로필라벨율 0.3802"
prod_oy_a000000229498,크리니크,[김고은PICK] 크리니크 쏙보습크림 50ml,cream,1688,4.954,0.4011,0.0646,0.0859,high,72.83,97.70,40.11,100.00,"평균별점 4.954, 리뷰 1688건, 재구매율 0.4011, 프로필라벨율 0.0859"
prod_oy_a000000246323,프리메이,[100시간 보습 대용량]프리메이 진정한 수분 크림 100ml (+30ml+30ml),cream,1684,4.917,0.4656,0.1502,0.2975,high,75.02,95.85,46.56,100.00,"평균별점 4.917, 리뷰 1684건, 재구매율 0.4656, 프로필라벨율 0.2975"
prod_oy_a000000210654,아누아,[수지pick/화해1위] 아누아 피디알엔 히알루론산 캡슐 100 세럼 1ml*10ea,serum,1678,4.830,0.3355,0.0948,0.2872,high,69.42,91.50,33.55,100.00,"평균별점 4.830, 리뷰 1678건, 재구매율 0.3355, 프로필라벨율 0.2872"
prod_oy_a000000222797,코스알엑스,[흔적케어] 코스알엑스 더 알파 - 알부틴 세럼 50ml (펩타이드세럼 30ml증정),serum,1668,4.704,0.0408,0.0965,0.3591,high,60.44,85.20,4.08,100.00,"평균별점 4.704, 리뷰 1668건, 재구매율 0.0408, 프로필라벨율 0.3591"
prod_oy_a000000169035,믹순,[올리브영 단독기획] 믹순 콩 에센스 50ml 기획 (+병풀 에센스 20ml),serum,1657,4.588,0.0966,0.1551,0.3730,high,59.02,79.40,9.66,100.00,"평균별점 4.588, 리뷰 1657건, 재구매율 0.0966, 프로필라벨율 0.3730"
prod_oy_a000000205644,메디힐,메디힐 티트리 진정 수분 세럼 40ml,serum,1649,4.634,0.0940,0.0855,0.2608,high,58.97,81.70,9.40,100.00,"평균별점 4.634, 리뷰 1649건, 재구매율 0.0940, 프로필라벨율 0.2608"
prod_oy_a000000229790,구달,구달 청귤 비타C 잡티케어 세럼 알파 50ml 기획 (+35ml 미니어처),serum,1646,4.738,0.0395,0.1160,0.2783,high,61.14,86.90,3.95,100.00,"평균별점 4.738, 리뷰 1646건, 재구매율 0.0395, 프로필라벨율 0.2783"
prod_oy_a000000199405,마녀공장,[속보습] 마녀공장 판테토인 에센스 토너 200ml,toner,1643,4.872,0.1564,0.1869,0.4315,high,68.63,93.60,15.64,100.00,"평균별점 4.872, 리뷰 1643건, 재구매율 0.1564, 프로필라벨율 0.4315"
prod_oy_a000000203907,차앤박,차앤박(CNP) 프로폴리스 액티브 앰플 더블기획(15ml+15ml),serum,1623,4.844,0.1152,0.1996,0.3524,high,66.77,92.20,11.52,100.00,"평균별점 4.844, 리뷰 1623건, 재구매율 0.1152, 프로필라벨율 0.3524"
prod_oy_a000000231293,프리메라,[7월올영픽/탄력광채] 프리메라 비타티놀 바운시 리프트 세럼 30g 기획/단품,serum,1606,4.767,0.0461,0.1712,0.3288,high,62.87,88.35,4.61,100.00,"평균별점 4.767, 리뷰 1606건, 재구매율 0.0461, 프로필라벨율 0.3288"
prod_oy_a000000256153,오어스,"[부루부루도그 콜라보] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획 (+애착베개키링,치크팩2p)",serum,1578,4.816,0.1749,0.1362,0.3809,high,66.70,90.80,17.49,100.00,"평균별점 4.816, 리뷰 1578건, 재구매율 0.1749, 프로필라벨율 0.3809"
prod_oy_a000000200353,오어스,[히알속수분세럼 / 대용량기획세트] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획(+15ml),serum,1565,4.816,0.1764,0.1355,0.3808,high,66.73,90.80,17.64,100.00,"평균별점 4.816, 리뷰 1565건, 재구매율 0.1764, 프로필라벨율 0.3808"
prod_oy_a000000187127,피지오겔,피지오겔 레드수딩 시카밸런스 크림 80ml 대용량,cream,1544,4.755,0.1528,0.1373,0.3873,high,64.63,87.75,15.28,100.00,"평균별점 4.755, 리뷰 1544건, 재구매율 0.1528, 프로필라벨율 0.3873"
prod_oy_a000000188048,브링그린,브링그린 대나무 히알루 수분 토너 500mL,toner,1513,4.787,0.0859,0.1196,0.2597,high,63.35,89.35,8.59,100.00,"평균별점 4.787, 리뷰 1513건, 재구매율 0.0859, 프로필라벨율 0.2597"
prod_oy_a000000207054,더랩바이블랑두,[대용량/속보습폭발] 더랩바이블랑두 올리고 히알루론산 딥 토너 500ml 대용량 기획 (+100ml),toner,1509,4.907,0.1312,0.1471,0.3592,high,68.33,95.35,13.12,100.00,"평균별점 4.907, 리뷰 1509건, 재구매율 0.1312, 프로필라벨율 0.3592"
prod_oy_a000000207544,파티온,[트러블흔적/단독기획] 파티온 노스카나인 트러블 흔적 앰플 30ml 기획 (+트러블 세럼 15ml),serum,1506,4.772,0.1667,0.1208,0.3081,high,64.81,88.60,16.67,100.00,"평균별점 4.772, 리뷰 1506건, 재구매율 0.1667, 프로필라벨율 0.3081"
prod_oy_a000000219550,아비브,[채서안PICK/3일잡티세럼] 아비브 글루타치온좀 잡티 세럼 비타 드롭 50ml 기획 (+20ml),serum,1481,4.657,0.0662,0.1283,0.2924,high,59.64,82.85,6.62,100.00,"평균별점 4.657, 리뷰 1481건, 재구매율 0.0662, 프로필라벨율 0.2924"
prod_oy_a000000224329,닥터지,"[쿨링수분진정] 닥터지 레드 블레미쉬 클리어 히알 시카 수딩 세럼 50ml 2종(20ml 증정기획, 단품]",serum,1481,4.733,0.0702,0.1377,0.3234,high,62.06,86.65,7.02,100.00,"평균별점 4.733, 리뷰 1481건, 재구매율 0.0702, 프로필라벨율 0.3234"
prod_oy_a000000211547,NDP,NDP 엔디피 베베바이옴 생기탄력 세럼 20ml,serum,1450,4.923,0.4290,0.1910,0.3821,high,75.28,96.15,42.90,100.00,"평균별점 4.923, 리뷰 1450건, 재구매율 0.4290, 프로필라벨율 0.3821"
prod_oy_a000000112172,유세린,[2700만개 판매] 유세린 하이알루론 3X 나이트크림 50ML,cream,1441,4.799,0.1374,0.1874,0.2533,high,65.36,89.95,13.74,100.00,"평균별점 4.799, 리뷰 1441건, 재구매율 0.1374, 프로필라벨율 0.2533"
prod_oy_a000000209826,비플레인,[화잘먹/수딩크림] 비플레인 녹두 모공 타이트업 수딩 크림 60ml 1+1 기획,cream,1437,4.814,0.2937,0.1260,0.3264,high,68.65,90.70,29.37,100.00,"평균별점 4.814, 리뷰 1437건, 재구매율 0.2937, 프로필라벨율 0.3264"
prod_oy_a000000246877,닥터자르트,[리뉴얼/10겹장벽크림] 닥터자르트 세라마이딘 울트라 모이스처라이징 크림 50ml 1+1 기획,cream,1434,4.834,0.2427,0.1353,0.2538,high,67.91,91.70,24.27,100.00,"평균별점 4.834, 리뷰 1434건, 재구매율 0.2427, 프로필라벨율 0.2538"
prod_oy_a000000206077,스킨앤랩,[속보습케어] 스킨앤랩 베리어덤 링거 앰플70ml,serum,1418,4.919,0.4020,0.2080,0.3724,high,74.75,95.95,40.20,100.00,"평균별점 4.919, 리뷰 1418건, 재구매율 0.4020, 프로필라벨율 0.3724"
prod_oy_a000000257591,원씽,[단독기획] 원씽 병풀추출물 150ml 더블 기획 (+병풀 수딩 마스크 2매),toner,1385,4.752,0.1495,0.1639,0.3119,high,64.37,87.60,14.95,100.00,"평균별점 4.752, 리뷰 1385건, 재구매율 0.1495, 프로필라벨율 0.3119"
prod_oy_a000000172453,닥터지,[속건조/진정보습] 닥터지 레드 블레미쉬 클리어 모이스처 크림 70ml 기획 (+30ml 증정),cream,1377,4.790,0.1452,0.1445,0.2643,high,64.90,89.50,14.52,100.00,"평균별점 4.790, 리뷰 1377건, 재구매율 0.1452, 프로필라벨율 0.2643"
prod_oy_a000000154540,원씽,[수분진정/붉은기완화] 원씽 병풀 추출물 토너 150ml,toner,1373,4.749,0.1508,0.1631,0.3103,high,64.30,87.45,15.08,100.00,"평균별점 4.749, 리뷰 1373건, 재구매율 0.1508, 프로필라벨율 0.3103"
prod_oy_a000000219714,파티온,[단독기획/대용량] 파티온 노스카나인 트러블 모공탄력 세럼 50ml 기획(+5ml+크림 5ml),serum,1373,4.746,0.2651,0.1391,0.3008,high,66.21,87.30,26.51,100.00,"평균별점 4.746, 리뷰 1373건, 재구매율 0.2651, 프로필라벨율 0.3008"
prod_oy_a000000179154,더랩바이블랑두,[순한진정] 더랩바이블랑두 그린 플라보노이드 진정 크림 50ml+30ml 기획,cream,1326,4.698,0.1554,0.0935,0.3107,high,62.29,84.90,15.54,100.00,"평균별점 4.698, 리뷰 1326건, 재구매율 0.1554, 프로필라벨율 0.3107"
prod_oy_a000000154177,닥터지,[진정/각질제거/대용량] 닥터지 레드 블레미쉬 클리어 수딩 토너 500ml,toner,1312,4.851,0.0960,0.1387,0.2492,high,65.46,92.55,9.60,100.00,"평균별점 4.851, 리뷰 1312건, 재구매율 0.0960, 프로필라벨율 0.2492"
prod_oy_a000000214675,디어클레어스,[EGF최대함량/1등진정앰플] 클레어스 블루 유스 액티베이팅 드롭 50ml,serum,1308,4.726,0.1735,0.1346,0.3425,high,63.99,86.30,17.35,100.00,"평균별점 4.726, 리뷰 1308건, 재구매율 0.1735, 프로필라벨율 0.3425"
prod_oy_a000000213238,에스네이처,[수분천재 모공결광세럼] 에스네이처 아쿠아 스쿠알란 세럼 50ml 리필팩,serum,1306,4.718,0.1026,0.1210,0.3002,high,62.01,85.90,10.26,100.00,"평균별점 4.718, 리뷰 1306건, 재구매율 0.1026, 프로필라벨율 0.3002"
prod_oy_a000000254067,VT,[포켓몬 에디션] VT 피디알엔 캡슐 크림 100 50ml 더블 기획 (+피카츄 파우치 키링),cream,1306,4.884,0.1240,0.1639,0.4296,high,68.08,94.20,12.40,100.00,"평균별점 4.884, 리뷰 1306건, 재구매율 0.1240, 프로필라벨율 0.4296"
prod_oy_a000000206547,한율,[반쪽모공/리필기획] 한율 보들은행잎 모공핏 세럼 기획 40ml 기획,serum,1287,4.618,0.0326,0.1204,0.3566,high,58.13,80.90,3.26,100.00,"평균별점 4.618, 리뷰 1287건, 재구매율 0.0326, 프로필라벨율 0.3566"
prod_oy_a000000240991,어나더페이스,어나더페이스 펩타테놀10 베리어 세럼 40ml 리필기획세트 (+40ml리필),serum,1284,4.949,0.1628,0.1604,0.3232,high,70.07,97.45,16.28,100.00,"평균별점 4.949, 리뷰 1284건, 재구매율 0.1628, 프로필라벨율 0.3232"
prod_oy_a000000218592,닥터자르트,[한정기획/강력진정크림] 닥터자르트 시카페어 인텐시브 수딩 리페어 크림 50ml 1+1 기획,cream,1275,4.795,0.1388,0.1263,0.3090,high,64.95,89.75,13.88,100.00,"평균별점 4.795, 리뷰 1275건, 재구매율 0.1388, 프로필라벨율 0.3090"
prod_oy_a000000217422,퍼셀,[투명미백] 퍼셀 880억/mL 글루타치온 플렉서블 리포좀 톤업앰플 20ml 기획 (+7ml),serum,1266,4.755,0.1469,0.1856,0.3878,high,65.00,87.75,14.69,100.00,"평균별점 4.755, 리뷰 1266건, 재구매율 0.1469, 프로필라벨율 0.3878"
prod_oy_a000000250105,라로슈포제,라로슈포제 에빠끌라 듀오+ M 트러블 에센스 40ml 기획(+에빠끌라 폼 50ml),serum,1258,4.590,0.0803,0.1232,0.3180,high,58.15,79.50,8.03,100.00,"평균별점 4.590, 리뷰 1258건, 재구매율 0.0803, 프로필라벨율 0.3180"
prod_oy_a000000255677,메디큐브,[수분진정/화잘먹] 메디큐브 PDRN 핑크 히알루로닉 수분크림 100ml 더블기획,cream,1258,4.721,0.0874,0.1232,0.2774,high,61.69,86.05,8.74,100.00,"평균별점 4.721, 리뷰 1258건, 재구매율 0.0874, 프로필라벨율 0.2774"
