ingredient_id,name_ko,name_en,effect_id,effect_name,search_query,raw_hit_count,matched_paper_count,best_paper_key,best_source,best_source_id,best_doi,best_title,best_evidence_tier,best_evidence_kind,best_relation_scope,best_effect_match_scope,best_applicability,best_signal_score,candidate_papers_json,search_status,review_status,score_change,search_version
arginine_pca,알지닌피씨에이,Arginine PCA,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Arginine PCA"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
avena_sativa_oat_kernel_extract,귀리커넬추출물,Avena Sativa (Oat) Kernel Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Avena Sativa (Oat) Kernel Extract"" OR TITLE_ABS:""avena sativa oat kernel extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
avena_sativa_oat_meal_extract,귀리가루추출물,Avena Sativa (Oat) Meal Extract,effect_calming,진정,"(TITLE_ABS:""Avena Sativa (Oat) Meal Extract"" OR TITLE_ABS:""avena sativa oat meal extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""wound healing"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
averrhoa_carambola_leaf_extract,스타후르츠잎추출물,Averrhoa Carambola Leaf Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Averrhoa Carambola Leaf Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bacillus_folic_acid_ferment_filtrate_extract,바실러스/폴릭애씨드발효여과추출물,Bacillus/Folic Acid Ferment Filtrate Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bacillus/Folic Acid Ferment Filtrate Extract"" OR TITLE_ABS:""bacillus folic acid ferment filtrate extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bambusa_vulgaris_leaf_stem_extract,밤부사 불가리스잎/줄기추출물,Bambusa Vulgaris Leaf/Stem Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bambusa Vulgaris Leaf/Stem Extract"" OR TITLE_ABS:""bambusa vulgaris leaf stem extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bambusa_vulgaris_shoot_extract,밤부사 불가리스싹추출물,Bambusa Vulgaris Shoot Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bambusa Vulgaris Shoot Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
betaine_salicylate,베타인살리실레이트,Betaine Salicylate,effect_exfoliation,각질,"(TITLE_ABS:""Betaine Salicylate"") AND (TITLE_ABS:""cell turnover"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""desquamation"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""exfoliation"" OR TITLE_ABS:""keratinization"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""peeling"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin roughness"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
betaphycus_gelatinum_extract,베타피쿠스 겔라티눔추출물,Betaphycus Gelatinum Extract,effect_brightening,미백·톤,"(TITLE_ABS:""Betaphycus Gelatinum Extract"") AND (TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dark spot"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""hyperpigmentation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""melanin"" OR TITLE_ABS:""melanogenesis"" OR TITLE_ABS:""melasma"" OR TITLE_ABS:""pigmentation"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin lightening"" OR TITLE_ABS:""skin whitening"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""tyrosinase"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
betula_alba_leaf_extract,만주자작나무잎추출물,Betula Alba Leaf Extract,effect_calming,진정,"(TITLE_ABS:""Betula Alba Leaf Extract"") AND (TITLE_ABS:""anti-inflammatory"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""erythema"" OR TITLE_ABS:""inflammation"" OR TITLE_ABS:""irritation"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""pruritus"" OR TITLE_ABS:""redness"" OR TITLE_ABS:""sensitive skin"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""wound healing"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bidens_pilosa_extract,울산도깨비바늘추출물,Bidens Pilosa Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bidens Pilosa Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
biota_orientalis_leaf_extract,측백나무잎추출물,Biota Orientalis Leaf Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Biota Orientalis Leaf Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bis_behenyl_isostearyl_phytosteryl_dimer_dilinoleyl_dim_kcia_686,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레 일다이머다이리놀리에이트,Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate"" OR TITLE_ABS:""bis behenyl isostearyl phytosteryl dimer dilinoleyl dim kcia 686"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bis_diglyceryl_polyacyladipate_2,비스-다이글리세릴폴리아실아디페이트-2,Bis-Diglyceryl Polyacyladipate-2,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bis-Diglyceryl Polyacyladipate-2"" OR TITLE_ABS:""bis diglyceryl polyacyladipate 2"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bis_ethoxydiglycol_cyclohexane_1_4_dicarboxylate,"비스-에톡시다이글라이콜사이클로헥산1,4-다이카복실레이 트","Bis-Ethoxydiglycol Cyclohexane 1,4-Dicarboxylate",effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bis-Ethoxydiglycol Cyclohexane 1,4-Dicarboxylate"" OR TITLE_ABS:""bis ethoxydiglycol cyclohexane 1 4 dicarboxylate"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bis_peg_18_methyl_ether_dimethyl_silane,비스-피이지-18메틸에터다이메틸실레인,Bis-PEG-18 Methyl Ether Dimethyl Silane,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bis-PEG-18 Methyl Ether Dimethyl Silane"" OR TITLE_ABS:""bis peg 18 methyl ether dimethyl silane"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
bixa_orellana_seed_oil,아나토씨오일,Bixa Orellana Seed Oil,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Bixa Orellana Seed Oil"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
brassica_oleracea_acephala_leaf_extract,케일잎추출물,Brassica Oleracea Acephala Leaf Extract,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Brassica Oleracea Acephala Leaf Extract"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
butylene_glycol_dicaprylate_dicaprate,부틸렌글라이콜다이카프릴레이트/다이카프레이트,Butylene Glycol Dicaprylate/Dicaprate,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Butylene Glycol Dicaprylate/Dicaprate"" OR TITLE_ABS:""butylene glycol dicaprylate dicaprate"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
butyloctanol,부틸옥탄올,Butyloctanol,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""Butyloctanol"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
c10_18_triglycerides,C10-18트라이글리세라이즈,C10-18 Triglycerides,effect_moisture_barrier,보습·장벽,"(TITLE_ABS:""C10-18 Triglycerides"" OR TITLE_ABS:""c10 18 triglycerides"") AND (TITLE_ABS:""barrier function"" OR TITLE_ABS:""corneocyte"" OR TITLE_ABS:""cosmetic"" OR TITLE_ABS:""cutaneous"" OR TITLE_ABS:""dermal"" OR TITLE_ABS:""dermatitis"" OR TITLE_ABS:""dermatology"" OR TITLE_ABS:""dry skin"" OR TITLE_ABS:""epidermal"" OR TITLE_ABS:""epidermis"" OR TITLE_ABS:""humectant"" OR TITLE_ABS:""hydration"" OR TITLE_ABS:""keratinocyte"" OR TITLE_ABS:""moisture"" OR TITLE_ABS:""moisturising"" OR TITLE_ABS:""moisturizing"" OR TITLE_ABS:""occlusive"" OR TITLE_ABS:""skin"" OR TITLE_ABS:""skin barrier"" OR TITLE_ABS:""skin water content"" OR TITLE_ABS:""stratum corneum"" OR TITLE_ABS:""topical"" OR TITLE_ABS:""transepidermal water loss"" OR TITLE_ABS:""water loss"" OR TITLE_ABS:""xerosis"") AND NOT SRC:MED AND NOT SRC:PAT",0,0,,,,,,,,,,,0,[],not_found,not_found,none,mwbl-missing-effect-europe-pmc-v1
