ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.21203/rs.3.rs-9853833/v1,,10.21203/rs.3.rs-9853833/v1,Ehrlich Pathway Mediated 2-Phenylethanol Production in Candida sorboxylosa: Optimization by Response Surface Methodology and Transcriptomic Validation,,2026-06-11,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.21203/rs.3.rs-9999182/v1,,10.21203/rs.3.rs-9999182/v1,Innovative valorization of vegetable oil industry by-products for bioactive resources in sustainable circular bioeconomy: A systematic review,,2026-06-12,Preprint,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.21203/rs.3.rs-3027230/v1,,10.21203/rs.3.rs-3027230/v1,"Cocos nucifera and glycerine afterwork moisturizers for secondary prevention of hand dermatitis among fabric worker: a randomized, double- blind, cross over trial",,2023-06-08,Preprint,Y,2,human_topical_rct,abstract_exact,combination_or_formulation,effect_moisture_barrier,positive|unclear,"Cocos nucifera or coconut oil is one of the best sources of lipid enriched with laurate acid, and glycerin is a well-known humectant that improves skin hydration. || Conclusion: Glycerin-Cocos nucifera and glycerin-only cream are equally effective for secondary prevention for OHD among batik worker to reduce the prevalence of hand dermatitis.",2,not_combination_product,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.20944/preprints202408.1807.v1,,10.20944/preprints202408.1807.v1,"Exploring the Benefits of Natural Derived Bioconjugates from Hydroxy Cinnamates for Biomedical, Cosmetic, and Food Applications",,2024-08-26,Preprint,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.1101/2024.12.21.629872,,10.1101/2024.12.21.629872,Testing various combinations of cryoprotective agents for human skin cryopreservation by vitrification method,,2024-12-22,Preprint,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,europe_pmc,DOI:10.20944/preprints202502.1890.v1,,10.20944/preprints202502.1890.v1,Antibacterial Properties of Polymeric Membranes Containing Doxycycline for Potential Applications in Foot Ulcers Treatment,,2025-02-24,Preprint,Y,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,,10.1002/(sici)1099-1263(199912)19:1+<s47::aid-jat615>3.0.co;2-u,Development of a reactive topical skin protectant,Journal of Applied Toxicology,1999-12,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1007/978-1-4612-5868-1_34,,10.1007/978-1-4612-5868-1_34,The Topical Treatment of Skin Infection,Skin Microbiology,1981,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1007/978-3-642-27814-3_100-2,,10.1007/978-3-642-27814-3_100-2,Topical Growth Factors for Skin Rejuvenation,Textbook of Aging Skin,2015,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1007/978-981-10-4609-4_29,,10.1007/978-981-10-4609-4_29,Treatment of Topical Corticosteroid-Damaged Skin,A Treatise on Topical Corticosteroids in Dermatology,2018,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1007/springerreference_168461,,10.1007/springerreference_168461,Topical Peptides and Proteins for Aging Skin,SpringerReference,2012-02-03,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1016/j.jaad.2017.04.476,,10.1016/j.jaad.2017.04.476,Enhancing skin hydration and barrier function via skin penetration of monoglycerides and sustained glycerin release,Journal of the American Academy of Dermatology,2017-06,journal-article,N,8,review_or_reference,title_exact,reference_only,effect_moisture_barrier,unclear,Enhancing skin hydration and barrier function via skin penetration of monoglycerides and sustained glycerin release,1,human_skin_topical,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1021/acsami.0c22011.s001,,10.1021/acsami.0c22011.s001,Topical Application of PeptideChondroitin Sulfate Nanoparticles Allows Efficient Photoprotection in Skin,,2021-01-08,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1097/01.asw.0000535059.54089.a7,,10.1097/01.asw.0000535059.54089.a7,Evaluating a Surfactant-Containing Polymeric Membrane Foam Wound Dressing with Glycerin in Patients with Chronic Pilonidal Sinus Disease,Advances in Skin & Wound Care,2018-07,journal-article,N,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1159/000211167,,10.1159/000211167,Treatment of Photoaged Skin with Topical Tretinoin,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1159/000336789,,10.1159/000336789,Noninvasive Stratum Corneum Sampling and Electron Microscopical Examination of Skin Barrier Integrity: Pilot Study with a Topical Glycerin Formulation for Atopic Dermatitis,Skin Pharmacology and Physiology,2012,journal-article,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1201/9781420000641-8,,10.1201/9781420000641-8,Skin Properties,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1201/b14168-10,,10.1201/b14168-10,Topical Treatments for Benign Photodamage,Photodamaged Skin,2004-05-26,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.1201/b17952-7,,10.1201/b17952-7,Skin Microbiology,Topical Antimicrobials Testing and Evaluation,2014-12-20,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.18535/jmscr/v4i8.96,,10.18535/jmscr/v4i8.96,Prevalence of Phlebitis and Comparison of the Effectiveness of Topical Ichthammol Glycerin and Heparinoid Application on Phlebitis among Patients on Peripheral Intravenous Therapy,Journal of Medical Science And clinical Research,2016-08-27,journal-article,N,4,human_topical_observational_or_use_test,title_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.21203/rs.3.rs-968293/v1,,10.21203/rs.3.rs-968293/v1,Systemic and topical administration of spermidine accelerates skin wound healing,,2021-10-14,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.21236/ada432035,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.3109/9780203904015-21,,10.3109/9780203904015-21,Methods for the Assessment of Topical Corticosteroid-Induced Skin Blanching,Topical Absorption of Dermatological Products,2002-01-02,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
glycerin,글리세린,Glycerin,38427,crossref,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:31588615,31588615,10.1111/jdv.15944,Safety review of phenoxyethanol when used as a preservative in cosmetics.,Journal of the European Academy of Dermatology and Venereology : JEADV,2019-Nov,Journal Article; Review,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:38887556,38887556,10.3389/fphar.2024.1370833,Stimulation of hair regrowth in an animal model of androgenic alopecia using 2-deoxy-D-ribose.,Frontiers in pharmacology,2024-06-03,Journal Article,Y,6,animal,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:22036980,22036980,10.1016/j.fct.2011.10.030,Fragrance material review on 2-phenoxyethanol.,Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2011-10-19,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:16242081,16242081,,Hypersensitivity reactions to vaccine components.,"Dermatitis : contact, atopic, occupational, drug",2005-Sep,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:39934915,39934915,10.1186/s13223-025-00954-7,Moisturizer induced contact anaphylaxis.,"Allergy, asthma, and clinical immunology : official journal of the Canadian Society of Allergy and Clinical Immunology",2025-02-11,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:36705648,36705648,10.1089/derm.0000000000000946,Potential Allergens in Wound Care Products.,"Dermatitis : contact, atopic, occupational, drug",2023,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,crossref|pubmed,PMID:39187094,39187094,10.1016/j.ejps.2024.106889,In vivo permeation of 2-phenoxyethanol in human skin.,European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,2024-08-24,Journal Article,Y,6,animal,title_exact,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:11887106,11887106,10.1053/ajcd.2002.30465,Contact dermatitis in a woodworker.,American journal of contact dermatitis : official journal of the American Contact Dermatitis Society,2002-Mar,Case Reports; Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:32387382,32387382,10.1016/j.exer.2020.108057,"Toxicity of the cosmetic preservatives parabens, phenoxyethanol and chlorphenesin on human meibomian gland epithelial cells.",Experimental eye research,2020-05-05,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",Y,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phenoxyethanol,페녹시에탄올,Phenoxyethanol,28403,pubmed,PMID:15551062,15551062,10.1007/s00204-004-0619-3,Cutaneous metabolism of glycol ethers.,Archives of toxicology,2004-11-17,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
