ingredient_id,paper_key,pmid,doi,title,journal,publication_date,publication_types,sources,evidence_tier,evidence_kind,relation_scope,applicability,primary_status,all_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,correction_flag,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,policy_version
camellia_japonica_seed_oil,DOI:10.58860/ijsh.v4i7.321,,10.58860/ijsh.v4i7.321,"Effectiveness of Topical Grape Seed Oil (Vitis Vinifera) 100% on the Skin Barrier in Elderly: a Comparative Study of Tewl, Skin pH, and Overall Dry Skin Score Between Grape Seed Oil and Petrolatum",International Journal of Social Health,2025-07-25,journal-article,crossref,2,human_topical_rct,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
camellia_japonica_seed_oil,DOI:10.58837/chula.the.2015.980,,10.58837/chula.the.2015.980,Surface modification of CdSe-ZnS quantum dots with phospholipid from oil-seed camellia Camellia oleifera Abel.,,2025-03-18,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
camellia_japonica_seed_oil,DOI:10.1111/j.1750-3841.2012.02854.x,,10.1111/j.1750-3841.2012.02854.x,Stereospecific Positional Distribution of Fatty Acids of Camellia ( Camellia japonica L. ) Seed Oil,Journal of Food Science,2012-10,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diphenylsiloxy_phenyl_trimethicone,DOI:10.3109/10915818609141916,,10.3109/10915818609141916,4 Final Report on the Safety Assessment of Phenyl Trimethicone,Journal of the American College of Toxicology,1986-09,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diphenylsiloxy_phenyl_trimethicone,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diphenylsiloxy_phenyl_trimethicone,DOI:10.1002/pola.1995.080330106,,10.1002/pola.1995.080330106,Molecular structure of polymerization product containing phenyl‐ and diphenylsiloxy units,Journal of Polymer Science Part A: Polymer Chemistry,1995-01-15,journal-article,crossref,8,review_or_reference,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyquaternium_37,DOI:10.1126/science.adz0485,,10.1126/science.adz0485,The vaccine we all wear: Skin microbiota can be engineered into topical vaccines,Science,2025-07-03,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyquaternium_37,DOI:10.3390/pharmaceutics9040037,,10.3390/pharmaceutics9040037,Topical Nano and Microemulsions for Skin Delivery,Pharmaceutics,2017-09-21,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyquaternium_37,DOI:10.1007/978-1-4612-5868-1_34,,10.1007/978-1-4612-5868-1_34,The Topical Treatment of Skin Infection,Skin Microbiology,1981,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
c13_15_alkane,DOI:10.1111/j.1600-0846.2008.00336.x,,10.1111/j.1600-0846.2008.00336.x,Microcirculatory modifications of psoriatic lesions during topical therapy,Skin Research and Technology,2009-05,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
c13_15_alkane,DOI:10.1136/dtb.24.15.57,,10.1136/dtb.24.15.57,Skin sensitisers in topical corticosteroids,Drug and Therapeutics Bulletin,1986-07-28,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
c13_15_alkane,DOI:10.1016/s0037-6337(08)70654-5,,10.1016/s0037-6337(08)70654-5,Texting Patients May Boost Topical Tx Compliance,Skin & Allergy News,2008-09,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cholesterol,DOI:10.21203/rs.3.rs-8838333/v1,,10.21203/rs.3.rs-8838333/v1,Decreased HDL-C in Hidradenitis Suppurativa: Association with Systemic Inflammatory Phenotype and Implications for Risk Stratification,,2026-02-23,Preprint,europe_pmc,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cholesterol,DOI:10.21203/rs.3.rs-9845070/v1,,10.21203/rs.3.rs-9845070/v1,Formulation and Evaluation of Tioconazole Liposomal Gel for Enhanced Topical Antifungal Activity,,2026-06-28,Preprint,europe_pmc,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
cholesterol,DOI:10.1111/pde.12587,,10.1111/pde.12587,CHILD Syndrome: Successful Treatment of Skin Lesions with Topical Simvastatin/Cholesterol Ointment—A Case Report,Pediatric Dermatology,2015-07,journal-article,crossref,4,human_topical_observational_or_use_test,title_exact,human_topical,reject_wrong_scope,reject_wrong_scope,,,,Y,N,not_checked,"We report the case of a 10‐year‐old girl treated with topical simvastatin and cholesterol ointment, after which her skin lesions significantly improved within the first 30 days of treatment.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydroxyethyl_urea,DOI:10.1002/ski2.65,,10.1002/ski2.65,"Effect of Topical Treatment with 7.5% Urea in Ichthyosis Vulgaris: A Randomized, Controlled, Double Blinded, Split Body Study Evaluating the Effect of Urea Cream Compared to the Vehicle (Moisturizing) Cream",Skin Health and Disease,2021-12-01,journal-article,crossref,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydroxyethyl_urea,DOI:10.1111/srt.12184,,10.1111/srt.12184,In vivo evaluation of two forms of urea in the skin by Raman spectroscopy after application of urea‐containing cream,Skin Research and Technology,2015-08,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydroxyethyl_urea,DOI:10.18203/issn.2455-4529.intjresdermatol20243760,,10.18203/issn.2455-4529.intjresdermatol20243760,Understanding the healthcare professionals’ perspective on the management of diabetic dry skin and the role of urea-based topical application,International Journal of Research in Dermatology,2024-11-30,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
coconut_acid,DOI:10.5812/jssc-166388,,10.5812/jssc-166388,Virgin Coconut Oil as a Topical Intervention for Uremic-Associated Xerosis and CKD-Associated Pruritus: A Systematic Review,Journal of Skin and Stem Cell,2025-11-19,journal-article,crossref,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
coconut_acid,DOI:10.1111/jpc.13882_280,,10.1111/jpc.13882_280,Topical Coconut Oil to Improve Skin Condition in Very Preterm Infants: A Pilot Randomised Clinical Trial,Journal of Paediatrics and Child Health,2018-03,journal-article,crossref,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
coconut_acid,DOI:10.1159/000211292,,10.1159/000211292,Chronic Topical Application of All-trans-retinoic Acid in Man Does Not Affect Corneocyte Surface Area,Skin Pharmacology,2009-03-31,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentaerythrityl_tetraisostearate,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentaerythrityl_tetraisostearate,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
pentaerythrityl_tetraisostearate,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
magnesium_stearate,PMID:41550663,41550663,10.1016/j.pscia.2025.100082,Pharmaceutical development of tablets based on cryolyophilized porcine skin.,Pharmaceutical science advances,2025-07-12,Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
magnesium_stearate,DOI:10.3109/10915818209013152,,10.3109/10915818209013152,"Final Report of the Safety Assessment of Lithium Stearate, Aluminum Distearate, Aluminum Stearate, Aluminum Tristearate, Ammonium Stearate, Calcium Stearate, Magnesium Stearate, Potassium Stearate, Sodium Stearate, and Zinc Stearate",Journal of the American College of Toxicology,1990-01,journal-article,crossref,6,animal,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
magnesium_stearate,PMID:28194635,28194635,10.1007/s11095-016-1997-y,Using the Slug Mucosal Irritation Assay to Investigate the Tolerability of Tablet Excipients on Human Skin in the Context of the Use of a Nipple Shield Delivery System.,Pharmaceutical research,2017-02-13,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, Non-U.S. Gov't",pubmed,7,in_vitro,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrogenated_vegetable_oil,PMID:9738811,9738811,10.1001/archotol.124.9.1008,Erythema after cutaneous laser resurfacing using a porcine model.,Archives of otolaryngology--head & neck surgery,1998-Sep,"Comparative Study; Journal Article; Research Support, U.S. Gov't, P.H.S.",pubmed,6,animal,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrogenated_vegetable_oil,DOI:10.1007/bf02639233,,10.1007/bf02639233,The deposition of polyunsaturated fatty acids in the rat fed partially hydrogenated vegetable oil,Journal of the American Oil Chemists' Society,1970-12,journal-article,crossref,6,animal,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrogenated_vegetable_oil,DOI:10.54254/2753-8818/6/20230197,,10.54254/2753-8818/6/20230197,Overview of hydrogenated vegetable oil,Theoretical and Natural Science,2023-08-03,journal-article,crossref,8,review_or_reference,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diethylamino_hydroxybenzoyl_hexyl_benzoate,PMID:36846915,36846915,10.1021/acsami.2c21990,Solid SiO2-Sealed Mesoporous Silica for Synergistically Combined Use of Inorganic and Organic Filters to Achieve Safe and Effective Skin Protection from All-Band UV Radiation.,ACS applied materials & interfaces,2023-02-27,Journal Article,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diethylamino_hydroxybenzoyl_hexyl_benzoate,DOI:10.1159/000136585,,10.1159/000136585,"Electrophysiological Studies of 6-(N,N-Diethylamino)-Hexyl-3,4,5,-Trimethoxybenzoate on Ventricular Muscle and Conduction System",Pharmacology,2008-05-28,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
diethylamino_hydroxybenzoyl_hexyl_benzoate,PMID:27321112,27321112,10.1016/j.ijpharm.2016.06.041,Chemical ultraviolet absorbers topically applied in a skin barrier mimetic formulation remain in the outer stratum corneum of porcine skin.,International journal of pharmaceutics,2016-06-16,Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
paraffin,DOI:10.21203/rs.3.rs-5780109/v1,,10.21203/rs.3.rs-5780109/v1,Use of liquid paraffin in Septoplasty,,2025-01-15,Preprint,europe_pmc,2,human_topical_rct,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,This study was conducted to evaluate the efficacy of post operative topical application of liquid paraffin and saline nasal douching. || Conclusion Topical application of liquid paraffin resulted in prevention of crusting and synechae.,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
paraffin,DOI:10.21203/rs.3.rs-9403964/v1,,10.21203/rs.3.rs-9403964/v1,"A novel, minimally invasive diagnostic test for KIT exon 11 internal tandem duplications in canine cutaneous mast cell tumours II: proof-of-principle applications",,2026-04-15,Preprint,europe_pmc,6,animal,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
paraffin,PMID:31242332,31242332,10.1002/bdd.2194,Hydrogel increases diclofenac skin permeation and absorption.,Biopharmaceutics & drug disposition,2019-07-18,Journal Article,pubmed,5,ex_vivo_or_artificial_skin,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
