portfolio_rank,selected_for_portfolio,ingredient_id,name_ko,name_en,product_count,current_runtime,effect_ids,best_evidence_tier,best_signal_score,best_relation_scope,best_applicability,best_pmid,best_title,evidence_component,product_component,function_component,portfolio_score,selection_reason,review_status,score_change
99,Y,glyceryl_stearate,글리세릴스테아레이트,Glyceryl Stearate,6922,N,effect_moisture_barrier,3,51,abstract_exact,combination_or_formulation,10675696,Unexpected skin barrier influence from nonionic emulsifiers.,25.5000,25.1293,10.0000,60.6293,paper_signal+product_usage+official_function,candidate_unverified,none
100,Y,bioflavonoids,바이오플라보노이드,Bioflavonoids,143,N,effect_calming,3,51,abstract_exact,combination_or_formulation,24815058,Protective effects of citrus and rosemary extracts on UV-induced damage in skin cell model and human volunteers.,25.5000,14.1234,20.0000,59.6234,paper_signal+product_usage+official_function,candidate_unverified,none
101,Y,cholesterol,콜레스테롤,Cholesterol,981,N,effect_moisture_barrier,4,60,abstract_exact,human_topical,38666261,Microbiome and lipidomic analysis reveal the interplay between skin bacteria and lipids in a cohort study.,30.0000,19.5791,10.0000,59.5791,paper_signal+product_usage+official_function,candidate_unverified,none
102,Y,bakuchiol,바쿠치올,Bakuchiol,666,N,effect_moisture_barrier,2,62,title_exact,combination_or_formulation,41424674,"Prospective, Randomized, Double-Blind Assessment of Supramolecular Bakuchiol and Terminalia Chebula Extract for Facial Photoaging in Chinese Sensitive Skin Population.",31.0000,18.4799,10.0000,59.4799,paper_signal+product_usage+official_function,candidate_unverified,none
103,Y,zinc_pyrithione,징크피리치온,Zinc Pyrithione,35,N,effect_acne_sebum,2,58,abstract_exact,combination_or_formulation,19335686,Clinical efficacies of topical agents for the treatment of seborrheic dermatitis of the scalp: a comparative study.,29.0000,10.1838,20.0000,59.1838,paper_signal+product_usage+official_function,candidate_unverified,none
104,Y,oligopeptide_68,올리고펩타이드-68,Oligopeptide-68,14,N,effect_brightening,2,62,title_exact,combination_or_formulation,26833454,"Combined use of two formulations containing diacetyl boldine, TGF-β1 biomimetic oligopeptide-68 with other hypopigmenting/exfoliating agents and sunscreen provides effective and convenient treatment for facial melasma. Either is equal to or is better than 4% hydroquinone on normal skin.",31.0000,7.6958,20.0000,58.6958,paper_signal+product_usage+official_function,candidate_unverified,none
105,Y,xyloglucan,자일로글루칸,Xyloglucan,11,N,effect_moisture_barrier,2,62,title_exact,combination_or_formulation,37560506,"Topical Application of a Formulation Containing Pea Proteins and Xyloglucan in Adult Patients with Atopic Dermatitis: A Double-blind, Parallel, Randomized, Placebo-controlled, Multicenter Study.",31.0000,7.0617,20.0000,58.0617,paper_signal+product_usage+official_function,candidate_unverified,none
106,Y,galactomyces_ferment_filtrate,갈락토미세스발효여과물,Galactomyces Ferment Filtrate,149,N,effect_moisture_barrier,5,45,title_exact,mechanistic,38924095,"Integration of transcriptomics and spatial biology analyses reveals Galactomyces ferment filtrate promotes epidermal interconnectivity via induction of keratinocyte differentiation, proliferation and cellular bioenergetics.",22.5000,14.2394,20.0000,56.7394,paper_signal+product_usage+official_function,candidate_unverified,none
107,Y,potassium_nitrate,포타슘나이트레이트,Potassium Nitrate,14,N,effect_calming,2,58,abstract_exact,combination_or_formulation,28250779,"A comparison of the effect of certain inorganic salts on suppression acute skin irritation by human biometric assay: A randomized, double-blind clinical trial.",29.0000,7.6958,20.0000,56.6958,paper_signal+product_usage+official_function,candidate_unverified,none
108,Y,honey_extract,꿀추출물,Honey Extract,393,N,effect_moisture_barrier,4,39,abstract_exact,combination_or_formulation,32481539,Hydration and Barrier Potential of Cosmetic Matrices with Bee Products.,19.5000,16.9838,20.0000,56.4838,paper_signal+product_usage+official_function,candidate_unverified,none
109,Y,tripeptide_1,트라이펩타이드-1,Tripeptide-1,362,N,effect_moisture_barrier,2,58,abstract_exact,combination_or_formulation,38932444,Comprehensive evaluation of the efficacy and safety of a new multi-component anti-aging topical eye cream.,29.0000,16.7509,10.0000,55.7509,paper_signal+product_usage+official_function,candidate_unverified,none
110,Y,canola_oil,카놀라오일,Canola Oil,354,N,effect_moisture_barrier,2,58,abstract_exact,combination_or_formulation,16918613,Anti-irritants I: Dose-response in acute irritation.,29.0000,16.6876,10.0000,55.6876,paper_signal+product_usage+official_function,candidate_unverified,none
111,Y,lauryl_alcohol,라우릴알코올,Lauryl Alcohol,222,N,effect_moisture_barrier,4,60,abstract_exact,human_topical,17313403,Mala s 12 is a major allergen in patients with atopic eczema and has sequence similarities to the GMC oxidoreductase family.,30.0000,15.3663,10.0000,55.3663,paper_signal+product_usage+official_function,candidate_unverified,none
112,Y,sphingolipids,스핑고리피드,Sphingolipids,154,N,effect_moisture_barrier,2,62,title_exact,combination_or_formulation,32197613,Topical treatment with SPHINGOLIPIDS and GLYCOSAMINOGLYCANS for canine atopic dermatitis.,31.0000,14.3326,10.0000,55.3326,paper_signal+product_usage+official_function,candidate_unverified,none
113,Y,ascorbyl_tetraisopalmitate,아스코빌테트라이소팔미테이트,Ascorbyl Tetraisopalmitate,502,N,effect_moisture_barrier,3,54,title_exact,combination_or_formulation,30924254,"Clinical evidence of the efficacy and safety of a new 3-in-1 anti-aging topical night serum-in-oil containing melatonin, bakuchiol, and ascorbyl tetraisopalmitate: 103 females treated from 28 to 84 days.",27.0000,17.6779,10.0000,54.6779,paper_signal+product_usage+official_function,candidate_unverified,none
114,Y,acmella_oleracea_extract,올레라케아아크멜라추출물,Acmella Oleracea Extract,92,N,effect_moisture_barrier,2,62,title_exact,combination_or_formulation,39617635,"Preliminary safety and in vivo efficacy of Acmella oleracea extract-loaded glycolipid emulsion serum-Effects on ocular irritation, dermal absorption, and facial skin biophysical and microrelief properties.",31.0000,12.8809,10.0000,53.8809,paper_signal+product_usage+official_function,candidate_unverified,none
115,Y,calamine,칼라민,Calamine,119,N,effect_moisture_barrier,4,60,abstract_exact,human_topical,29762208,Prevalence of Atopic Dermatitis and Pattern of Drug Therapy in Malaysian Children.,30.0000,13.6053,10.0000,53.6053,paper_signal+product_usage+official_function,candidate_unverified,none
116,Y,subtilisin,서브틸리신,Subtilisin,45,N,effect_exfoliation,5,45,title_exact,mechanistic,19995373,Secreted subtilisin Sub3 from Microsporum canis is required for adherence to but not for invasion of the epidermis.,22.5000,10.8804,20.0000,53.3804,paper_signal+product_usage+official_function,candidate_unverified,none
117,Y,octyldodecanol,옥틸도데칸올,Octyldodecanol,3622,N,effect_moisture_barrier,5,40,abstract_exact,mechanistic,40427501,Topical Delivery of Ceramide by Oil-in-Water Nanoemulsion to Retain Epidermal Moisture Content in Dermatitis.,20.0000,23.2890,10.0000,53.2890,paper_signal+product_usage+official_function,candidate_unverified,none
118,Y,camellia_sinensis_leaf_extract,녹차추출물,Camellia Sinensis Leaf Extract,1161,N,effect_moisture_barrier,7,25,title_exact,mechanistic,40391588,Pleiotropic effects of a Camellia sinensis leaf extract on in vitro and in vivo skin health characteristics.,12.5000,20.0574,20.0000,52.5574,paper_signal+product_usage+official_function,candidate_unverified,none
119,Y,sodium_lactate,소듐락테이트,Sodium Lactate,2510,N,effect_exfoliation|effect_moisture_barrier,7,20,abstract_exact,mechanistic,22000639,Infrared spectroscopic analysis of human interstitial fluid in vitro and in vivo using FT-IR spectroscopy and pulsed quantum cascade lasers (QCL): Establishing a new approach to non invasive glucose measurement.,10.0000,22.2472,20.0000,52.2472,paper_signal+product_usage+official_function,candidate_unverified,none
120,Y,coco_caprylate_caprate,코코-카프릴레이트/카프레이트,Coco-Caprylate/Caprate,2735,N,effect_moisture_barrier,4,39,abstract_exact,combination_or_formulation,41235541,"Minimalist, bioinspired and sensorial emulsion based on a Ca2+ double cone vector system using Design of Experiment (DoE).",19.5000,22.4910,10.0000,51.9910,paper_signal+product_usage+official_function,candidate_unverified,none
121,Y,mannitol,만니톨,Mannitol,935,N,effect_moisture_barrier,6,25,abstract_exact,mechanistic,11702187,Vitamin C enhances differentiation of a continuous keratinocyte cell line (REK) into epidermis with normal stratum corneum ultrastructure and functional permeability barrier.,12.5000,19.4428,20.0000,51.9428,paper_signal+product_usage+official_function,candidate_unverified,none
122,Y,erythritol,에리스리톨,Erythritol,679,N,effect_moisture_barrier,6,25,abstract_exact,mechanistic,12771381,"Glycerol replacement corrects defective skin hydration, elasticity, and barrier function in aquaporin-3-deficient mice.",12.5000,18.5347,20.0000,51.0347,paper_signal+product_usage+official_function,candidate_unverified,none
123,Y,soluble_collagen,수용성콜라겐,Soluble Collagen,530,N,effect_moisture_barrier,6,25,abstract_exact,mechanistic,24018675,Sparassis crispa (Hanabiratake) ameliorates skin conditions in rats and humans.,12.5000,17.8319,20.0000,50.3319,paper_signal+product_usage+official_function,candidate_unverified,none
124,Y,maltose,말토스,Maltose,176,N,effect_moisture_barrier,6,30,title_exact,mechanistic,17597381,Characterization of solid maltose microneedles and their use for transdermal delivery.,15.0000,14.7098,20.0000,49.7098,paper_signal+product_usage+official_function,candidate_unverified,none
125,Y,glyceryl_stearate_citrate,글리세릴스테아레이트시트레이트,Glyceryl Stearate Citrate,1035,N,effect_moisture_barrier,4,39,abstract_exact,combination_or_formulation,41235541,"Minimalist, bioinspired and sensorial emulsion based on a Ca2+ double cone vector system using Design of Experiment (DoE).",19.5000,19.7312,10.0000,49.2312,paper_signal+product_usage+official_function,candidate_unverified,none
126,Y,oleyl_alcohol,올레일알코올,Oleyl Alcohol,301,N,effect_moisture_barrier,5,45,title_exact,mechanistic,37950377,Time-Dependent Differences in the Effects of Oleic Acid and Oleyl Alcohol on the Human Skin Barrier.,22.5000,16.2281,10.0000,48.7281,paper_signal+product_usage+official_function,candidate_unverified,none
127,Y,acetyl_hexapeptide_8,아세틸헥사펩타이드-8,Acetyl Hexapeptide-8,798,N,effect_moisture_barrier,2,19,title_exact,route_mismatch,33911590,Anti-Wrinkle Efficacy of Cross-Linked Hyaluronic Acid-Based Microneedle Patch with Acetyl Hexapeptide-8 and Epidermal Growth Factor on Korean Skin.,9.5000,18.9930,20.0000,48.4930,paper_signal+product_usage+official_function,candidate_unverified,none
128,Y,cetyl_palmitate,세틸팔미테이트,Cetyl Palmitate,709,N,effect_moisture_barrier,4,39,abstract_exact,combination_or_formulation,21674018,Novel formulation and evaluation of a Q10-loaded solid lipid nanoparticle cream: in vitro and in vivo studies.,19.5000,18.6574,10.0000,48.1574,paper_signal+product_usage+official_function,candidate_unverified,none
129,Y,glycogen,글라이코젠,Glycogen,245,N,effect_moisture_barrier,6,25,abstract_exact,mechanistic,23781028,The lysosomal signaling anchor p18/LAMTOR1 controls epidermal development by regulating lysosome-mediated catabolic processes.,12.5000,15.6453,20.0000,48.1453,paper_signal+product_usage+official_function,candidate_unverified,none
130,Y,scutellaria_baicalensis_root_extract,황금추출물,Scutellaria Baicalensis Root Extract,1143,N,effect_calming|effect_moisture_barrier,6,16,abstract_exact,combination_or_formulation,34184069,Activation of Transient Receptor Potential Vanilloid-3 Channels in Keratinocytes Induces Pruritus in Humans.,8.0000,20.0130,20.0000,48.0130,paper_signal+product_usage+official_function,candidate_unverified,none
131,Y,aloe_barbadensis_leaf_extract,알로에베라잎추출물,Aloe Barbadensis Leaf Extract,1871,N,effect_moisture_barrier,7,13,abstract_exact,combination_or_formulation,38611819,Synergetic Effects of Aloe Vera Extract with Trimethylglycine for Targeted Aquaporin 3 Regulation and Long-Term Skin Hydration.,6.5000,21.4126,20.0000,47.9126,paper_signal+product_usage+official_function,candidate_unverified,none
132,Y,hydroxyethyl_urea,하이드록시에틸우레아,Hydroxyethyl Urea,967,N,effect_moisture_barrier,8,15,title_exact,reference_only,41122587,"Synergistic Effects of the ThriveCo Bumps Eraser Kit: Exfoliating Scrub and Lotion in Reducing Skin Bumps and Enhancing Hydration With Spirulina, Alpha-Hydroxy Acid, Madhuca indica Oil, Allantoin, and Hydroxyethyl Urea.",7.5000,19.5383,20.0000,47.0383,paper_signal+product_usage+official_function,candidate_unverified,none
133,Y,algae_extract,조류추출물,Algae Extract,693,N,effect_moisture_barrier,6,16,abstract_exact,combination_or_formulation,26402714,"In vivo photoprotective effects of cosmetic formulations containing UV filters, vitamins, Ginkgo biloba and red algae extracts.",8.0000,18.5927,20.0000,46.5927,paper_signal+product_usage+official_function,candidate_unverified,none
134,Y,glucosyl_hesperidin,글루코실헤스페리딘,Glucosyl Hesperidin,94,N,effect_moisture_barrier,5,26,abstract_exact,combination_or_formulation,36927667,The Epidermal Environment's Influence on the Dermal Environment in Response to External Stress.,13.0000,12.9414,20.0000,45.9414,paper_signal+product_usage+official_function,candidate_unverified,none
135,Y,fructooligosaccharides,프룩토올리고사카라이드,Fructooligosaccharides,827,N,effect_moisture_barrier,7,13,abstract_exact,combination_or_formulation,40952030,Efficacy of Encorelane in Enhancing Barrier Function and Reducing Aging Signs in Sensitive Skin.,6.5000,19.0944,20.0000,45.5944,paper_signal+product_usage+official_function,candidate_unverified,none
136,Y,aluminum_hydroxide,알루미늄하이드록사이드,Aluminum Hydroxide,7465,N,effect_moisture_barrier,,0,,,,,0.0000,25.3439,20.0000,45.3439,product_usage+official_function,candidate_unverified,none
137,Y,peg_20,피이지-20,PEG-20,69,N,effect_moisture_barrier,5,26,abstract_exact,combination_or_formulation,36122613,"Topically applied lipid-containing emulsions based on PEGylated emulsifiers: Formulation, characterization, and evaluation of their impact on skin properties ex vivo and in vivo.",13.0000,12.0735,20.0000,45.0735,paper_signal+product_usage+official_function,candidate_unverified,none
138,Y,xylose,자일로오스,Xylose,189,N,effect_moisture_barrier,7,20,abstract_exact,mechanistic,41599327,Structural Elucidation and Moisturizing Potential of a Polysaccharide Derived from Tremella mesenterica.,10.0000,14.9112,20.0000,44.9112,paper_signal+product_usage+official_function,candidate_unverified,none
139,Y,ribose,리보오스,Ribose,61,N,effect_moisture_barrier,6,25,abstract_exact,mechanistic,42107012,Liver-originated selective autophagy of BTD by alectinib underlies concurrent hepatotoxicity and dermatotoxicity.,12.5000,11.7287,20.0000,44.2287,paper_signal+product_usage+official_function,candidate_unverified,none
140,Y,vegetable_oil,식물성오일,Vegetable Oil,106,N,effect_moisture_barrier,4,39,abstract_exact,combination_or_formulation,33546378,The Quality of Emulsions with New Synthetized Lipids Stabilized by Xanthan Gum.,19.5000,13.2794,10.0000,42.7794,paper_signal+product_usage+official_function,candidate_unverified,none
141,Y,bromelain,브로멜라인,Bromelain,203,N,effect_exfoliation,8,15,title_exact,reference_only,28065968,Therapeutic uses of pineapple-extracted bromelain in surgical care - A review.,7.5000,15.1132,20.0000,42.6132,paper_signal+product_usage+official_function,candidate_unverified,none
