product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
prod_oy_a000000227458,oliveyoung,넘버즈인,[NEW] 넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000216509,oliveyoung,넘버즈인,[대용량+추가증정] 넘버즈인 1번 판토텐산 액티브 수딩크림 130ml 기획 (+ 크림 15ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000216511,oliveyoung,넘버즈인,[대용량+크림증정] 넘버즈인 1번 판토텐산 수딩세럼 80ml 기획 (+크림 15ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000165797,oliveyoung,넘버즈인,[대용량/올영단독] 넘버즈인 1번 말끔 순삭 클렌징 오일 400ml 대용량,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000182630,oliveyoung,넘버즈인,"[대용량140매] 넘버즈인 토너패드 리필 기획(1번, 3번, 5번)",Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250980,oliveyoung,넘버즈인,[세럼클렌저] 넘버즈인 3번 보들보들 모공결 클렌징 오일 200ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000204306,oliveyoung,넘버즈인,[수딩진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000207225,oliveyoung,넘버즈인,[수분진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000229151,oliveyoung,넘버즈인,[수분진정][올영단독]넘버즈인 1번 판토텐산 액티브 수딩크림 80ml 1+1 기획,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000177758,oliveyoung,넘버즈인,"[추가증정] 넘버즈인 토너패드 증정 기획 중 택 1(1번, 3번, 5번)",Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000187674,oliveyoung,넘버즈인,[쿨링진정] 넘버즈인 1번 청초 진정맑은 물막선크림 50ml (SPF50+ PA++++),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000184352,oliveyoung,넘버즈인,[쿨링진정] 넘버즈인 1번 청초 진정맑은 물막선크림 듀오 기획 (SPF50+PA++++),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000190395,oliveyoung,넘버즈인,[쿨링진정]넘버즈인 1번 진정 맑게담은 청초토너 300ml 리필기획(+300ml 증정),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000258047,oliveyoung,넘버즈인,[탄력광채] 넘버즈인 9번 나드 바이오 리프팅 원액 에센스 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000254664,oliveyoung,넘버즈인,[탄력붓기] 넘버즈인 9번 NAD 바이오 리프팅 풀페이스팩 1매,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000254665,oliveyoung,넘버즈인,[탄력붓기] 넘버즈인 9번 NAD 바이오 리프팅 풀페이스팩 4매 기획 (+땡김이원단),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250767,oliveyoung,넘버즈인,[파데프리] 넘버즈인 3번 도자기결 톤업베이지 선크림 50ml 기획 2종 (블러/글로우),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000257097,oliveyoung,넘버즈인,[파데프리] 넘버즈인 3번 도자기결 톤업베이지 선크림 50ml 더블기획 2종 (블러/글로우),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250772,oliveyoung,넘버즈인,[화잘먹] 넘버즈인 3번 모공제로 화잘먹 패드 70매 기획 (+패드 6매+마스크팩 1매),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250773,oliveyoung,넘버즈인,[화잘먹] 넘버즈인 3번 보들보들 모공결 세럼 30ml 더블 기획,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000250711,oliveyoung,넘버즈인,[화잘먹] 넘버즈인 3번 보들보들 퍼스트 결부스팅 토너 200ml 기획 (+50ml),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000189837,oliveyoung,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000200039,oliveyoung,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온씨 비타수액 에센셜 토너 200ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000211164,oliveyoung,넘버즈인,[흔적미백] 넘버즈인 5번 글루타치온씨 비타수액 에센셜 토너 200ml 리필 기획(+200ml 리필),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000228221,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 랩핑 오버나잇 필름팩 1매,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000228222,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 랩핑 오버나잇 필름팩 4매,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000227239,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 소용량 듀오 10ml (마일드 1ml*5개+인텐시브 1ml*5개),Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000230934,oliveyoung,넘버즈인,넘버즈인 2번 로즈 PDRN 콜라겐 플럼핑 세럼 투엑스 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000257096,oliveyoung,넘버즈인,넘버즈인 3번 보들보들 모공결 세럼 30ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
prod_oy_a000000210600,oliveyoung,넘버즈인,넘버즈인 5번 글루타치온씨 흔적 토닝 레이저 크림 50ml,Numbuzin,brand_alias_candidate,add_brand_alias,0.90,known alias group: Numbuzin | 넘버즈인
sephora_d7c61766a8aac4,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Intense Wrinkle Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_4124e975d3ff1c,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Overnight Wrinkle Treatment,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_ecff4846960196,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Texture Renewal Serum,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_0b218b4e9994a6,sephora,Dr. Dennis Gross Skincare,Advanced Retinol + Ferulic Triple Correction Eye Serum,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_4dabf8ecca5a9e,sephora,Dr. Dennis Gross Skincare,All-Physical Lightweight Wrinkle Defense Broad Spectrum Sunscreen SPF 30,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_0415191051525a,sephora,Dr. Dennis Gross Skincare,All-Physical Ultimate Defense Broad Spectrum Sunscreen SPF 50 PA++++,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_061759d8c66413,sephora,Dr. Dennis Gross Skincare,Alpha Beta pH Balance Replenishing Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_970b59996f89c1,sephora,Dr. Dennis Gross Skincare,Alpha Beta(R) Ultra Gentle Daily Peel Pads for Sensitive Skin,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_d21aeef1279b10,sephora,Dr. Dennis Gross Skincare,Alpha Beta(R) Universal Daily Peel Pads,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_557f58f813ee20,sephora,Dr. Dennis Gross Skincare,Alpha Beta® 2% BHA + Breakout Solution,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_6e23cc7e6ec96f,sephora,Dr. Dennis Gross Skincare,Alpha Beta® AHA/BHA Daily Cleansing Gel,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_316aba4ceba376,sephora,Dr. Dennis Gross Skincare,Alpha Beta® Extra Strength Daily Peel Pads,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_e2f97ed3c2b3ce,sephora,Dr. Dennis Gross Skincare,Alpha Beta® Glow Pad™ Self-Tanner for Body,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_bf12a84263b02c,sephora,Dr. Dennis Gross Skincare,Alpha Beta® On The Spot Eliminator 2% Salicylic Acid Acne Treatment Gel,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_53434a52314e9a,sephora,Dr. Dennis Gross Skincare,DermInfusions Fill + Repair Eye Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_fbfbbb55a9f242,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Blur + Repair Cream with Hyaluronic Acid and Peptides,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_8a5b82d38eadb4,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Fill + Repair Serum with Hyaluronic Acid,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_7c0349f3c9db5d,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Lift + Repair Eye Mask,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_b6ca0ffce51d61,sephora,Dr. Dennis Gross Skincare,DermInfusions™ Plump + Repair Tinted Lip Treatment with Hyaluronic Acid - Pink - pale pink with subtle shimmer,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_595314156aa899,sephora,Dr. Dennis Gross Skincare,Extra Strength Brightening Peel Kit,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_a09febfe349521,sephora,Dr. Dennis Gross Skincare,"FaceWare Pro Bundle: Boost Collagen, Smooth and Plump",Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_871d60cca18df3,sephora,Dr. Dennis Gross Skincare,Mini Alpha Beta(R) Extra Strength Daily Peel Pads,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_925d46a247c6c9,sephora,Dr. Dennis Gross Skincare,Mini Alpha Beta(R) Ultra Gentle Daily Peel Pads for Sensitive Skin,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_9491c4f0b0cdc6,sephora,Dr. Dennis Gross Skincare,Mini Alpha Beta(R) Universal Daily Peel Pads,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_36620fc6ce8d50,sephora,Dr. Dennis Gross Skincare,Mini Alpha Beta® AHA/BHA Daily Cleansing Gel,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_d830f31e0ce519,sephora,Dr. Dennis Gross Skincare,Mini DermInfusions™ Blur + Repair Cream with Hyaluronic Acid and Peptides,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_c93c2c3f240f42,sephora,Dr. Dennis Gross Skincare,Mini DermInfusions™ Plump + Repair Lip Treatment with Hyaluronic Acid,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_2e195f2337acec,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic 15% Firm & Bright Serum,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_877ceebd6d8cd1,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic Biocellulose Brightening Treatment Mask,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_aa409bf8e983c5,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic Creamy Cleansing Oil,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_80750a2a12c732,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic Dewy Deep Cream,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
sephora_af979116c9513f,sephora,Dr. Dennis Gross Skincare,Vitamin C Lactic Firm & Bright Eye Treatment,Dr Dennis Gross,brand_alias_candidate,add_brand_alias,0.90,known alias group: Dr Dennis Gross | Dr. Dennis Gross Skincare
cultbeauty_2b136d07a249bc,cultbeauty,Anastasia Beverly Hills,Impeccable Blurring Matte Setting Spray,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Anastasia Beverly Hills; HUDA BEAUTY
cultbeauty_c6edd36f6759ce,cultbeauty,CeraVe,Acqua Di Parma Buongiorno Hand & Body Lotion 300ml,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; L'Oréal Paris
cultbeauty_ef1571bd68b358,cultbeauty,HUDA BEAUTY,Impeccable Blurring Matte Setting Spray,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Anastasia Beverly Hills; HUDA BEAUTY
cultbeauty_320b40954e6006,cultbeauty,Kiehl's Since 1851,Kiehl's Midnight Recovery Concentrate (Various Sizes),,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Estée Lauder; Kiehl's Since 1851
cultbeauty_62219218565897,cultbeauty,Kiehl's Since 1851,Kiehl's Truly Targeted Blemish-Clearing Solution 15ml,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; The Ordinary
cultbeauty_59d694e0ddea02,cultbeauty,La Roche-Posay,The Lip Balm,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Augustinus Bader; La Roche-Posay
cultbeauty_fc40f846263e43,cultbeauty,Medik8,High Potency Triple Retinol Renewal Serum,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; Perricone MD
cultbeauty_b1de5c0294e59f,cultbeauty,Medik8,Kiehl's Powerful-Strength Line-Reducing and Dark Circle-Diminishing Vitamin C Eye Serum 15ml,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; Medik8
cultbeauty_d706d54b5b25a9,cultbeauty,NARS,Kiehl's Ultra Barrier Cleanser 150ml,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; NARS
cultbeauty_5baf5d097ff718,cultbeauty,NYX Professional Makeup,NYX Professional Make Duck Plump Plumping Lip Liner (Various Shades) Swollen Spice,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; NYX Professional Makeup
cultbeauty_a7ec6c85a52b3d,cultbeauty,Pat McGrath Labs,Skin Fetish: Sublime Perfection Longwear Blurring Setting Spray,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PAT McGRATH LABS; Pat McGrath Labs
cultbeauty_1ae92a0017ffda,cultbeauty,Paula's Choice,Kiehl's Calendula Petal-Infused Calming Masque 100ml,,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; Paula's Choice
