ingredient_id,paper_key,report_id,outcome_result_id,outcome_id_status,outcome_rank,study_id,comparison_id,pmid,doi,section,page_table_figure,evidence_span,arm_ids,ingredient_outcome_relation,effect_mapping_status,effect_id,mapped_effect_ids,raw_new_effect_candidate,new_effect_candidate,raw_outcome_name,outcome_concept_id,positive_direction,instrument,model,channel,parameter,unit,estimate_direction,outcome_direction,study_design,contrast_type,eligible_contrast,p_or_ci_in_span,p_value_operator,p_value,ci_low,ci_high,alpha,n_analyzed_by_arm,paired_analysis,multiplicity_adjusted,analysis_population,pre_post_comparison,objective_or_validated_measure,statistical_gate_status,statistical_support,statistical_conclusion,equivalence_supported,safety_signal,hedge_flag,hedge_span,explicit_result_available,intervention_arm,comparator_arm,timepoint,estimate,effect_estimate,estimate_type,estimate_unit,eligibility_status,verification_status,applicability_status,score_status,machine_signal_status,full_text_status,review_status,runtime_score_change,manifest_version,manifest_sha256,ingredient_dictionary_sha256,outcome_dictionary_sha256,direction_dictionary_sha256,policy_version
portulaca_oleracea_extract,PMID:40957858,PMID:40957858,outcome:b74ad441481e5b37b2970b02,provisional_abstract,1,not_clustered,not_extracted,40957858,10.1111/jocd.70452,not_extracted,not_extracted,"Incorporating platinum (Pt)-liposome technology along with soothing ingredients such as panthenol, dipotassium glycyrrhizate, madecassoside, and Portulaca oleracea extract is expected to offer enhanced reparative and anti-inflammatory effects, helping to alleviate post-procedural skin sensitivity and restore barrier integrity.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
capryloyl_salicylic_acid,PMID:19146601,PMID:19146601,outcome:f93fcd185e863293f85e1aa0,provisional_abstract,1,not_clustered,not_extracted,19146601,10.1111/j.1473-2165.2008.00403.x,not_extracted,not_extracted,Clinical tolerance and efficacy of capryloyl salicylic acid peel compared to a glycolic acid peel in subjects with fine lines/wrinkles and hyperpigmented skin,not_extracted,contextual_mention,unmapped_outcome,not_applicable,effect_wrinkle,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,eligible_abstract_contrast,Y,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,general_skin,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
cyanocobalamin,PMID:16612134,PMID:16612134,outcome:98d0b69aee3d6d390e89db51,provisional_abstract,1,not_clustered,not_extracted,16612134,10.1159/000092643,not_extracted,not_extracted,"Sub cutaneous administration of thiamine (75-600 mg/kg), pyridoxine (75-600 mg/kg), cyanocobalamin(0.75-6 mg/kg), and dexamethasone (4-32 mg/kg) significantly reduced tactile allodynia in rats.",not_extracted,direct,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,unsupported_design,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
pullulan,PMID:37629638,PMID:37629638,outcome:df2dba21ec6aa2933095b734,provisional_abstract,1,not_clustered,not_extracted,37629638,10.3390/life13081781,not_extracted,not_extracted,"(4) Conclusions: The topical application of a pullulan-based medical device containing Allium cepa and HA showed a clear reduction in the local inflammation, which might lead to a reduced probability of developing hypertrophic scars or keloids.",not_extracted,formulation_limited,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,might,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
fructooligosaccharides,PMID:37446403,PMID:37446403,outcome:0a7bcbed70bebe9d9d0fd181,provisional_abstract,1,not_clustered,not_extracted,37446403,10.3390/ijms241311225,not_extracted,not_extracted,"This 12-week open-label, single-center clinical trial evaluated the efficacy of probiotics (Bacillus indicus (HU36), Bacillus subtilis (HU58), Bacillus coagulans (SC208), Bacillus licheniformis (SL307), and Bacillus clausii (SC109)) and precision prebiotics (fructooligosaccharides, xylooligosaccharides, and galactooligosaccharides) in patients with psoriasis receiving topical therapy, with an emphasis on potential metabolic, immunological, and gut microbiota changes.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,potential,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,medical_context_limited,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ectoin,PMID:17519560,PMID:17519560,outcome:2bd243967aded688dcc83777,provisional_abstract,1,not_clustered,not_extracted,17519560,10.1159/000103204,not_extracted,not_extracted,"In terms of antiageing properties, previous in vitro studies could be confirmed by this clinical trial, clarifying that the natural cell protection concept of Ectoin is transferable to skin care with manifold benefits.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,could,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,general_skin,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ectoin,DOI:10.20944/preprints202501.0431.v1,DOI:10.20944/preprints202501.0431.v1,outcome:c2ebff60d66a79297ea21bfe,provisional_abstract,1,not_clustered,not_extracted,,10.20944/preprints202501.0431.v1,not_extracted,not_extracted,"A clinical-instrumental study was conducted on 96 subjects with mild to moderate facial aging to demonstrate the efficacy of probiotics (Lactobacillus plantarum PBS067, Lactobacillus reuteri PBS072 and Lactobacillus rhamnosus LRH020) intake combined with topical ectoin and sodium hyaluronate.",not_extracted,formulation_limited,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
ectoin,DOI:10.20944/preprints202501.0431.v1,DOI:10.20944/preprints202501.0431.v1,outcome:aa54eb69aad336ac00af4d46,provisional_abstract,2,not_clustered,not_extracted,,10.20944/preprints202501.0431.v1,not_extracted,not_extracted,Our findings clearly demonstrate the efficacy of probiotic intake combined with topical ectoin and sodium hyaluronate in enhancing skin health and mitigating signs of skin aging.,not_extracted,formulation_limited,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
gluconolactone,PMID:1303072,PMID:1303072,outcome:d864837bc3f3ef736a911b64,provisional_abstract,1,not_clustered,not_extracted,1303072,10.1111/j.1440-0960.1992.tb00100.x,not_extracted,not_extracted,We have performed a double-blind clinical trial on 150 patients to evaluate the efficacy and skin tolerance of the alpha hydroxy acid gluconolactone 14% in solution (Nuvoderm lotion) in the treatment of mild to moderate acne when compared with its vehicle (placebo) and 5% benzoyl peroxide lotion.,not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,eligible_abstract_contrast,Y,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,medical_context_limited,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
acetyl_hexapeptide_8,PMID:23146065,PMID:23146065,outcome:461d6fa0eedda8fdd471cfdc,provisional_abstract,1,not_clustered,not_extracted,23146065,10.1111/ene.12009,not_extracted,not_extracted,"This trial explores the safety and efficacy of topical acetyl hexapeptide‐8 (AH8), a competitive SNAP25 inhibitor, as a potential new therapy in BSP.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,potential,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,medical_context_limited,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
acetyl_hexapeptide_8,PMID:33151254,PMID:33151254,outcome:7c9fb135bb5c69585d1c468d,provisional_abstract,1,not_clustered,not_extracted,33151254,10.7417/ct.2020.2270,not_extracted,not_extracted,"To evaluate the aesthetic improvement of skin imperfections, a gelcream containing 10% of acetyl hexapeptide-8 (registered trademark Argireline®) was selected, that can be applied directly upon the lesion, followed by a light massage in the treated area for a few minutes The skin quality parameters (hydration, elasticity, sebum), photographs and investigators clinical assessment have been performed before and after the treatment and demonstrated that this cream significantly improved the skin values and the self-image expectation of each patient.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,effect_wrinkle|effect_moisture_barrier,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,observational_or_nonrandomized,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,Y,Y,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
acetic_acid,PMID:23434796,PMID:23434796,outcome:35d9ffa3393c6e7c7efaf140,provisional_abstract,1,not_clustered,not_extracted,23434796,10.3390/md11020523,not_extracted,not_extracted,"With some differences between species, there seems to be evidence and consensus on oral/topical analgesics, hot water and ice packs as effective painkillers and on 30 s application of domestic vinegar (4%-6% acetic acid) to prevent further discharge of unfired nematocysts remaining on the skin.",not_extracted,direct,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,general_skin,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
zinc_oxide,DOI:10.1177/15568253251393704,DOI:10.1177/15568253251393704,outcome:5d17d29d9b5749d63d6b489f,provisional_abstract,1,not_clustered,not_extracted,,10.1177/15568253251393704,not_extracted,not_extracted,Conclusion: Topical breast milk combined with zinc oxide may reduce recovery time in treating diaper dermatitis.,not_extracted,formulation_limited,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,may,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
3_o_ethyl_ascorbic_acid,PMID:37652708,PMID:37652708,outcome:44b93f568adecc8585aa63b2,provisional_abstract,1,not_clustered,not_extracted,37652708,10.1124/jpet.123.001731,not_extracted,not_extracted,"STATEMENT: Proteomic analysis of human skin cells allows to conclude that 3-O-ethyl ascorbic acid eliminates UVA-induced changes in the expression of keratinocyte proteins, while cannabigerol significantly reduces 4-hydroxynonenal protein adducts.",not_extracted,direct,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,unsupported_design,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
oenothera_biennis_evening_primrose_oil,PMID:23981095,PMID:23981095,outcome:cae735983043ea81c8ec89aa,provisional_abstract,1,not_clustered,not_extracted,23981095,10.1111/apt.12464,not_extracted,not_extracted,"In UC, aloe vera gel, Triticum aestivum (wheat grass juice), Andrographis paniculata extract (HMPL-004) and topical Xilei-san were superior to placebo in inducing remission or response, and curcumin was superior to placebo in maintaining remission; Boswellia serrata gum resin and Plantago ovata seeds were as effective as mesalazine, whereas Oenothera biennis (evening primrose oil) had similar relapse rates as omega-3 fatty acids in the treatment of UC.",not_extracted,contextual_mention,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,systematic_review,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,medical_context_limited,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
geranyl_acetate,PMID:12748693,PMID:12748693,outcome:ce539bd98c15a3693e7074dd,provisional_abstract,1,not_clustered,not_extracted,12748693,,not_extracted,not_extracted,In male rats the marginal increases of squamous cell papillomas of the skin and tubular cell adenomas of the kidney may have been related to administration of geranyl acetate.,not_extracted,direct,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unclear,not_applicable,unsupported_design,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,Y,may,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,formulation_not_isolated,abstract_only,not_applicable,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
bakuchiol,DOI:10.1111/jocd.71000,DOI:10.1111/jocd.71000,outcome:30871415b97351ee4c2782c8,provisional_abstract,1,not_clustered,not_extracted,,10.1111/jocd.71000,not_extracted,not_extracted,This study explores how topical bakuchiol can improve the appearance of aging skin in a Chinese population.,not_extracted,direct,unmapped_outcome,not_applicable,,,,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,positive,not_applicable,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,not_applicable_not_direct_mapped_outcome,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,Y,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,general_skin,not_scoreable,abstract_insufficient,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
bakuchiol,DOI:10.1111/jocd.71000,DOI:10.1111/jocd.71000,outcome:5051abc8764ae00f07cce933,provisional_abstract,2,not_clustered,not_extracted,,10.1111/jocd.71000,not_extracted,not_extracted,"Conclusion The use of topical bakuchiol improved the appearance of wrinkle severity, hyperpigmentation, skin radiance, and pore size in a Chinese population.",not_extracted,direct,new_effect_candidate,not_applicable,effect_brightening|effect_wrinkle,pore_appearance,pore_appearance,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,positive,unclear,controlled_trial,not_extracted,N,N,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,N,N,failed_missing_eligible_contrast,N,not_supported_or_not_extracted,not_extracted,not_extracted,N,,Y,not_extracted,not_extracted,not_extracted,not_extracted,not_extracted,unknown,unknown,eligible,abstract_only,general_skin,not_scoreable,new_effect_candidate,not_checked,candidate_unverified,none,mwbl-ingredient-evidence-targets-466-v1.1,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d,0ff05c147e6aeef899378f8d3c9c3ef8d09d9464f8b26fd18227cbbc5e5ad561,8b210cfd9ce5ee7d91b57739103e01050b5e0ea0284c72f16c0aa874aec18bc7,3af99cf832628c40f8cb229d8cad8c911cca9a71d60245bc469676accc86a619,mwbl-ingredient-evidence-adjudication-v1.1
